"kato"	"ab"	"cd"	"ef"	"hij"	"k"	"name__kk"	"name__ru"	"nn"
"354889103"	"35"	"48"	"89"	"103"	"2"	"Қараоба қыстауы"	"зимовка Караоба"	""
"354889104"	"35"	"48"	"89"	"104"	"2"	"Қоянды қыстауы"	"зимовка Коянды"	""
"354889109"	"35"	"48"	"89"	"109"	"2"	"Дубовка қыстауы"	"зимовка Дубовка"	""
"354889111"	"35"	"48"	"89"	"111"	"2"	"Жарықмола қыстауы"	"зимовка Жарыкмола"	""
"354889115"	"35"	"48"	"89"	"115"	"2"	"Жаппас қыстауы"	"зимовка Жаппас"	""
"354889117"	"35"	"48"	"89"	"117"	"2"	"Қарабике қыстауы"	"зимовка Карабике"	""
"354889121"	"35"	"48"	"89"	"121"	"2"	"рзд №5"	"рзд №5"	""
"355200000"	"35"	"52"	"00"	"000"	"2"	"Нұра ауданы"	"Hуринский район"	"15"
"355230000"	"35"	"52"	"30"	"000"	"2"	"Нұра к.ә."	"п.а.Нура"	""
"355230100"	"35"	"52"	"30"	"100"	"2"	"Нұра к."	"п.Нура"	""
"355235000"	"35"	"52"	"35"	"000"	"2"	"Балықтыкөл а.о."	"Балыктыкольский с.о."	""
"355235100"	"35"	"52"	"35"	"100"	"2"	"Балықтыкөл а."	"с.Балыктыколь"	""
"355235111"	"35"	"52"	"35"	"111"	"2"	"Ұңғыма 24"	"Скважина 24"	""
"355235112"	"35"	"52"	"35"	"112"	"2"	"Ұңғыма 46"	"Скважина 46"	""
"355235113"	"35"	"52"	"35"	"113"	"2"	"Кеңсай қыстауы"	"зимовка Кенсай"	""
"355237000"	"35"	"52"	"37"	"000"	"2"	"Баршин а.о."	"Баршинский с.о."	""
"355237100"	"35"	"52"	"37"	"100"	"2"	"Баршино а."	"с.Баршино"	""
"355237105"	"35"	"52"	"37"	"105"	"2"	"Қарақасқа а."	"с.Каракаска"	""
"355237106"	"35"	"52"	"37"	"106"	"2"	"Старое Баршино а."	"с.Старое Баршино"	""
"355237200"	"35"	"52"	"37"	"200"	"2"	"Бестамақ а."	"с.Бестамак"	""
"355237206"	"35"	"52"	"37"	"206"	"2"	"Жаңажартас қыстауы"	"зимовка Жанажартас"	""
"355237212"	"35"	"52"	"37"	"212"	"2"	"Қызылжар қыстауы"	"зимовка Кызылжар"	""
"355237215"	"35"	"52"	"37"	"215"	"2"	"Татті қыстауы"	"зимовка Тати"	""
"355241000"	"35"	"52"	"41"	"000"	"2"	"Дон а.о."	"Донской с.о."	""
"355241100"	"35"	"52"	"41"	"100"	"2"	"Құланөтпес а."	"с.Куланотпес"	""
"355241105"	"35"	"52"	"41"	"105"	"2"	"Оразәлі а."	"с.Оразалы"	""
"355243000"	"35"	"52"	"43"	"000"	"2"	"Жараспай а.о."	"Жараспайский с.о."	""
"355243100"	"35"	"52"	"43"	"100"	"2"	"Жараспай а."	"с.Жараспай"	""
"355243105"	"35"	"52"	"43"	"105"	"2"	"Малайқұдық а."	"с.Малайкудук"	""
"355247000"	"35"	"52"	"47"	"000"	"2"	"Заречный а.о."	"Заречный с.о."	""
"355247100"	"35"	"52"	"47"	"100"	"2"	"Заречное а."	"с.Заречное"	""
"355249000"	"35"	"52"	"49"	"000"	"2"	"Захаров а.о."	"Захаровский с.о."	""
"355249100"	"35"	"52"	"49"	"100"	"2"	"Ақмешіт а."	"с.Акмешит"	""
"355249105"	"35"	"52"	"49"	"105"	"2"	"Қобыкөл а."	"с.Кобыкол"	""
"355249200"	"35"	"52"	"49"	"200"	"2"	"Қантай а."	"с.Кантай"	""
"355251000"	"35"	"52"	"51"	"000"	"2"	"Индустриальный а.о."	"Индустриальный с.о."	""
"355251100"	"35"	"52"	"51"	"100"	"2"	"Тассуат а."	"с.Тассуат"	""
"355253000"	"35"	"52"	"53"	"000"	"2"	"Кеңжарық а.о."	"Кенжарыкский с.о."	""
"355253100"	"35"	"52"	"53"	"100"	"2"	"Изенді а."	"с.Изенды"	""
"355253102"	"35"	"52"	"53"	"102"	"2"	"Изенді қыстауы"	"зимовка Изенды"	""
"355253103"	"35"	"52"	"53"	"103"	"2"	"Қарақұдық қыстауы"	"зимовка Каракудык"	""
"355253104"	"35"	"52"	"53"	"104"	"2"	"Қаратұмар қыстауы"	"зимовка Каратомар"	""
"355253107"	"35"	"52"	"53"	"107"	"2"	"База 3 қыстауы"	"зимовка База 3"	""
"355253108"	"35"	"52"	"53"	"108"	"2"	"Өстемір қыстауы"	"зимовка Остемир"	""
"355253200"	"35"	"52"	"53"	"200"	"2"	"Кеңжарық а."	"с.Кенжарык"	""
"355253300"	"35"	"52"	"53"	"300"	"2"	"Топаркөл а."	"с.Топаркол"	""
"355255000"	"35"	"52"	"55"	"000"	"2"	"Қараой а.о."	"Каройский с.о."	""
"355255100"	"35"	"52"	"55"	"100"	"2"	"Қараой а."	"с.Карой"	""
"355257000"	"35"	"52"	"57"	"000"	"2"	"Киров а.о."	"Кировский с.о."	""
"355257100"	"35"	"52"	"57"	"100"	"2"	"Майоровка а."	"с.Майоровка"	""
"355259000"	"35"	"52"	"59"	"000"	"2"	"Қарақойын а.о."	"Каракоинский с.о."	""
"355259100"	"35"	"52"	"59"	"100"	"2"	"Жанбөбек а."	"с.Жанбобек"	""
"355259103"	"35"	"52"	"59"	"103"	"2"	"Бижан қыстауы"	"зимовка Бижан"	""
"355259106"	"35"	"52"	"59"	"106"	"2"	"Тасмола 1 қыстауы"	"зимовка Тасмола 1"	""
"355259107"	"35"	"52"	"59"	"107"	"2"	"Тасмола 2 қыстауы"	"зимовка Тасмола 2"	""
"355259109"	"35"	"52"	"59"	"109"	"2"	"Керей а."	"с.Керей"	""
"355259111"	"35"	"52"	"59"	"111"	"2"	"Әубакір қыстауы"	"зимовка Аубакир"	""
"355259113"	"35"	"52"	"59"	"113"	"2"	"Бұрматай қыстауы"	"зимовка Бурматай"	""
"355259114"	"35"	"52"	"59"	"114"	"2"	"Құсмұрын қыстауы"	"зимовка Кусмурун"	""
"355259115"	"35"	"52"	"59"	"115"	"2"	"Мамбет қыстауы"	"зимовка Мамбет"	""
"355259117"	"35"	"52"	"59"	"117"	"2"	"Шаймерден қыстауы"	"зимовка Шаймерден"	""
"355259200"	"35"	"52"	"59"	"200"	"2"	"Аққолқа а."	"с.Акколка"	""
"355259203"	"35"	"52"	"59"	"203"	"2"	"Қазаншұңқыр қыстауы"	"зимовка Казаншункур"	""
"355259204"	"35"	"52"	"59"	"204"	"2"	"Қарабие қыстауы"	"зимовка Карабие"	""
"355259207"	"35"	"52"	"59"	"207"	"2"	"Шахман қыстауы"	"зимовка Шахман"	""
"355259215"	"35"	"52"	"59"	"215"	"2"	"Дос қыстауы"	"зимовка Дос"	""
"355259216"	"35"	"52"	"59"	"216"	"2"	"Төребай қыстауы"	"зимовка Торебай"	""
"355261000"	"35"	"52"	"61"	"000"	"2"	"Қорғанжар а.о."	"Корганжарский с.о."	""
"355261100"	"35"	"52"	"61"	"100"	"2"	"Кәрім Мыңбаев а."	"с. Карим Мынбаев"	""
"355261105"	"35"	"52"	"61"	"105"	"2"	"Қызылшілік а."	"с.Кызылшилик"	""
"355263000"	"35"	"52"	"63"	"000"	"2"	"Құланөтпес а.о."	"Куланутпесский с.о."	""
"355263100"	"35"	"52"	"63"	"100"	"2"	"Құланөтпес а."	"с.Куланутпес"	""
"355263105"	"35"	"52"	"63"	"105"	"2"	"Отарбай а."	"с.Отарбай"	""
"355263106"	"35"	"52"	"63"	"106"	"2"	"Қызылүңгір қыстауы"	"зимовка Кызылунгир"	""
"355263200"	"35"	"52"	"63"	"200"	"2"	"Ақтүбек а."	"с.Актубек"	""
"355263300"	"35"	"52"	"63"	"300"	"2"	"Нығман а."	"с.Hыгман"	""
"355265000"	"35"	"52"	"65"	"000"	"2"	"Қызылтал а.о."	"Кызылталский с.о."	""
"355265100"	"35"	"52"	"65"	"100"	"2"	"Кертінді а."	"с.Кертинди"	""
"355265200"	"35"	"52"	"65"	"200"	"2"	"Алғабас а."	"с.Алгабас"	""
"355267000"	"35"	"52"	"67"	"000"	"2"	"Новокарповка а.о."	"Hовокарповский с.о."	""
"355267100"	"35"	"52"	"67"	"100"	"2"	"Байтуған а."	"с.Байтуган"	""
"355267200"	"35"	"52"	"67"	"200"	"2"	"Жаңақұрылыс а."	"с.Жанакурылыс"	""
"355269000"	"35"	"52"	"69"	"000"	"2"	"Пржевальский а.о."	"Пржевальский с.о."	""
"355269100"	"35"	"52"	"69"	"100"	"2"	"Пржевальское а."	"с.Пржевальское"	""
"355271000"	"35"	"52"	"71"	"000"	"2"	"Сарыөзен а.о."	"Сарыозенский с.о."	""
"355271100"	"35"	"52"	"71"	"100"	"2"	"Тікенекті а."	"с.Ткенекты"	""
"355271105"	"35"	"52"	"71"	"105"	"2"	"Әжике қыстауы"	"зимовка Ажике"	""
"355271106"	"35"	"52"	"71"	"106"	"2"	"Бакей қыстауы"	"зимовка Бакей"	""
"355271107"	"35"	"52"	"71"	"107"	"2"	"Жиделі қыстауы"	"зимовка Жидели"	""
"355271108"	"35"	"52"	"71"	"108"	"2"	"Жүкей а."	"с.Жукей"	""
"355273000"	"35"	"52"	"73"	"000"	"2"	"Соналы а.о."	"Соналинский с.о."	""
"355273100"	"35"	"52"	"73"	"100"	"2"	"Соналы а."	"с.Соналы"	""
"355273103"	"35"	"52"	"73"	"103"	"2"	"Қосарал а."	"с.Косарал"	""
"355273105"	"35"	"52"	"73"	"105"	"2"	"Тасты қыстауы"	"зимовка Тасты"	""
"355273106"	"35"	"52"	"73"	"106"	"2"	"Баянбай а."	"с.Баянбай"	""
"355273107"	"35"	"52"	"73"	"107"	"2"	"Егізқара қыстауы"	"зимовка Егизгара"	""
"355273108"	"35"	"52"	"73"	"108"	"2"	"Қызылкент қыстауы"	"зимовка Кызылкент"	""
"355273109"	"35"	"52"	"73"	"109"	"2"	"Қазықұрт а."	"с.Казыкурт"	""
"355275000"	"35"	"52"	"75"	"000"	"2"	"Энтузиаст а.о."	"Энтузиасткий с.о."	""
"355275100"	"35"	"52"	"75"	"100"	"2"	"Ахмет а."	"с.Ахмет"	""
"355277000"	"35"	"52"	"77"	"000"	"2"	"Талдысай а.о."	"Талдысайский с.о."	""
"355277100"	"35"	"52"	"77"	"100"	"2"	"Талдысай а."	"с.Талдысай"	""
"355277105"	"35"	"52"	"77"	"105"	"2"	"Бұзаутөбе қыстауы"	"зимовка Бузаутобе"	""
"355277107"	"35"	"52"	"77"	"107"	"2"	"Мұса қыстауы"	"зимовка Муса"	""
"355277108"	"35"	"52"	"77"	"108"	"2"	"Шортан қыстауы"	"зимовка Шортан"	""
"355279000"	"35"	"52"	"79"	"000"	"2"	"Тассуат а.о."	"Тассуатский с.о."	""
"355279100"	"35"	"52"	"79"	"100"	"2"	"Қайнар а."	"с.Кайнар"	""
"355279105"	"35"	"52"	"79"	"105"	"2"	"Амантау а."	"с.Амантау"	""
"355279106"	"35"	"52"	"79"	"106"	"2"	"Жылысай қыстауы"	"зимовка Жылысай"	""
"355283000"	"35"	"52"	"83"	"000"	"2"	"Чернигов а.о."	"Черниговский с.о."	""
"355283100"	"35"	"52"	"83"	"100"	"2"	"Көбетей а."	"с.Кобетей"	""
"355283105"	"35"	"52"	"83"	"105"	"2"	"Қызылжұлдыз а."	"с.Кызылжулдыз"	""
"355283300"	"35"	"52"	"83"	"300"	"2"	"Өндіріс а."	"с.Ондирис"	""
"355283400"	"35"	"52"	"83"	"400"	"2"	"Первое Мая а."	"с.Первое Мая"	""
"355287000"	"35"	"52"	"87"	"000"	"2"	"Шахтер а.о."	"Шахтерский с.о."	""
"355287100"	"35"	"52"	"87"	"100"	"2"	"Шахтерское а."	"с.Шахтерское"	""
"355289000"	"35"	"52"	"89"	"000"	"2"	"Шұбаркөл к.ә."	"Шубаркольская п.а."	""
"355289100"	"35"	"52"	"89"	"100"	"2"	"Шұбаркөл к."	"п.Шубарколь"	""
"355600000"	"35"	"56"	"00"	"000"	"2"	"Осакаров ауданы"	"Осакаровский район"	"16"
"355630000"	"35"	"56"	"30"	"000"	"2"	"Осакаров к.ә."	"Осакаровская п.а."	""
"355630100"	"35"	"56"	"30"	"100"	"2"	"Осакаровка к."	"п.Осакаровка"	""
"355633000"	"35"	"56"	"33"	"000"	"2"	"Батпақты а.о."	"Батпактинский с.о."	""
"355633100"	"35"	"56"	"33"	"100"	"2"	"Батпақты а."	"с.Батпакты"	""
"355633300"	"35"	"56"	"33"	"300"	"2"	"Ошағанды а."	"с.Ошаганды"	""
"355633400"	"35"	"56"	"33"	"400"	"2"	"Сарыөзен а."	"с.Сарыозен"	""
"355633500"	"35"	"56"	"33"	"500"	"2"	"Ақпан а."	"с.Акпан"	""
"355635000"	"35"	"56"	"35"	"000"	"2"	"Сарыөзек а.о."	"с.о.Сарыозек"	""
"355635100"	"35"	"56"	"35"	"100"	"2"	"Сарыөзек а."	"с.Сарыозек"	""
"355635200"	"35"	"56"	"35"	"200"	"2"	"Русская Ивановка а."	"с.Русская Ивановка"	""
"355635300"	"35"	"56"	"35"	"300"	"2"	"Шоқай а."	"с.Шокай"	""
"355635400"	"35"	"56"	"35"	"400"	"2"	"Шоқай ст."	"ст.Шокай"	""
"355637000"	"35"	"56"	"37"	"000"	"2"	"Жансары а.о."	"с.о.Жансары"	""
"355637100"	"35"	"56"	"37"	"100"	"2"	"Аманқоңыр а."	"с.Аманконыр"	""
"355637200"	"35"	"56"	"37"	"200"	"2"	"Жуантөбе а."	"с.Жуантобе"	""
"355637300"	"35"	"56"	"37"	"300"	"2"	"Қызылтас а."	"с.Кызылтасское"	""
"355637400"	"35"	"56"	"37"	"400"	"2"	"Басқорық а."	"с.Баскорык"	""
"355637500"	"35"	"56"	"37"	"500"	"2"	"Юго-Восток а."	"с.Юго-Восток"	""
"355643000"	"35"	"56"	"43"	"000"	"2"	"Звездный а.о."	"Звездный с.о."	""
"355643100"	"35"	"56"	"43"	"100"	"2"	"Звездное а."	"с.Звездное"	""
"355645000"	"35"	"56"	"45"	"000"	"2"	"Ертіс а.о."	"Иртышский с.о."	""
"355645100"	"35"	"56"	"45"	"100"	"2"	"Ертіс а."	"с.Иртышское"	""
"355647000"	"35"	"56"	"47"	"000"	"2"	"Есіл а.о."	"с.о.Есиль"	""
"355647100"	"35"	"56"	"47"	"100"	"2"	"Есіл а."	"с.Есиль"	""
"355647200"	"35"	"56"	"47"	"200"	"2"	"Колхозное а."	"с.Колхозное"	""
"355649000"	"35"	"56"	"49"	"000"	"2"	"Қаратомар а.о."	"Каратомарский с.о."	""
"355649100"	"35"	"56"	"49"	"100"	"2"	"Сенокосное а."	"с.Сенокосное"	""
"355649105"	"35"	"56"	"49"	"105"	"2"	"Откормочное а."	"с.Откормочное"	""
"355651000"	"35"	"56"	"51"	"000"	"2"	"Құндызды а.о."	"Кундуздинский с.о."	""
"355651100"	"35"	"56"	"51"	"100"	"2"	"Шұңқыркөл а."	"с.Шункыркол"	""
"355653000"	"35"	"56"	"53"	"000"	"2"	"Маржанкөл а.о."	"Маржанкольский с.о."	""
"355653100"	"35"	"56"	"53"	"100"	"2"	"Уызбай а."	"с.Уызбай"	""
"355653200"	"35"	"56"	"53"	"200"	"2"	"Құрқопа а."	"с.Куркопа"	""
"355655000"	"35"	"56"	"55"	"000"	"2"	"Мирный а.о."	"Мирный с.о."	""
"355655100"	"35"	"56"	"55"	"100"	"2"	"Мирное а."	"с.Мирное"	""
"355655105"	"35"	"56"	"55"	"105"	"2"	"Первомайское а."	"с.Первомайское"	""
"355657000"	"35"	"56"	"57"	"000"	"2"	"Молодежный к.ә."	"Молодежная п.а."	""
"355657100"	"35"	"56"	"57"	"100"	"2"	"Молодежный к."	"п.Молодежный"	""
"355659000"	"35"	"56"	"59"	"000"	"2"	"Николаев а.о."	"Hиколаевский с.о."	""
"355659100"	"35"	"56"	"59"	"100"	"2"	"Николаевка а."	"с.Hиколаевка"	""
"355659200"	"35"	"56"	"59"	"200"	"2"	"Комсомольское а."	"с.Комсомольское"	""
"355659400"	"35"	"56"	"59"	"400"	"2"	"Топан а."	"с.Топан"	""
"355661000"	"35"	"56"	"61"	"000"	"2"	"Озерный а.о."	"Озерный с.о."	""
"355661100"	"35"	"56"	"61"	"100"	"2"	"Озерное а."	"с.Озерное"	""
"355661200"	"35"	"56"	"61"	"200"	"2"	"Ералы а."	"с.Ералы"	""
"355663000"	"35"	"56"	"63"	"000"	"2"	"Қарағайлы а.о."	"с.о.Карагайлы"	""
"355663100"	"35"	"56"	"63"	"100"	"2"	"Қарағайлы а."	"с.Карагайлы"	""
"355663200"	"35"	"56"	"63"	"200"	"2"	"Коллективное а."	"с.Коллективное"	""
"355663300"	"35"	"56"	"63"	"300"	"2"	"Крещеновка а."	"с.Крещеновка"	""
"355663400"	"35"	"56"	"63"	"400"	"2"	"Окольное а."	"с.Окольное"	""
"355663500"	"35"	"56"	"63"	"500"	"2"	"Святогоровка а."	"с.Святогоровка"	""
"355669000"	"35"	"56"	"69"	"000"	"2"	"Пионер а.о."	"Пионерский с.о."	""
"355669100"	"35"	"56"	"69"	"100"	"2"	"Пионерское а."	"с.Пионерское"	""
"355669200"	"35"	"56"	"69"	"200"	"2"	"Приишимское а."	"с.Приишимское"	""
"355669300"	"35"	"56"	"69"	"300"	"2"	"Центральное а."	"с.Центральное"	""
"355671000"	"35"	"56"	"71"	"000"	"2"	"Ақбұлақ а.о."	"с.о.Акбулак"	""
"355671100"	"35"	"56"	"71"	"100"	"2"	"Ақбұлақ а."	"с.Акбулак"	""
"355671107"	"35"	"56"	"71"	"107"	"2"	"Майбұлақ а."	"с.Майбулак"	""
"355671300"	"35"	"56"	"71"	"300"	"2"	"Роднички а."	"с.Роднички"	""
"355673000"	"35"	"56"	"73"	"000"	"2"	"Родников а.о."	"Родниковский с.о."	""
"355673100"	"35"	"56"	"73"	"100"	"2"	"Родниковское а."	"с.Родниковское"	""
"355673200"	"35"	"56"	"73"	"200"	"2"	"Қарасу а."	"с.Карасу"	""
"355673204"	"35"	"56"	"73"	"204"	"2"	"Төртқұдық а."	"с.Торткудук"	""
"355675000"	"35"	"56"	"75"	"000"	"2"	"Садовый а.о."	"Садовый с.о."	""
"355675100"	"35"	"56"	"75"	"100"	"2"	"Садовое а."	"с.Садовое"	""
"355677000"	"35"	"56"	"77"	"000"	"2"	"Сұңқар а.о."	"с.о.Сункар"	""
"355677100"	"35"	"56"	"77"	"100"	"2"	"Сұңқар а."	"с.Сункар"	""
"355677200"	"35"	"56"	"77"	"200"	"2"	"Қоянды а."	"с.Коянды"	""
"355677300"	"35"	"56"	"77"	"300"	"2"	"Сельстрой а."	"с.Сельстрой"	""
"355679000"	"35"	"56"	"79"	"000"	"2"	"Тельман а.о."	"Тельманский с.о."	""
"355679100"	"35"	"56"	"79"	"100"	"2"	"Тельманское а."	"с.Тельманское"	""
"355679200"	"35"	"56"	"79"	"200"	"2"	"Ахмет ауылы а."	"с.Ахметаул"	""
"355679300"	"35"	"56"	"79"	"300"	"2"	"Қутұмсық а."	"с.Кутумсук"	""
"355681000"	"35"	"56"	"81"	"000"	"2"	"Трудовой а.о."	"Трудовой с.о."	""
"355681100"	"35"	"56"	"81"	"100"	"2"	"Трудовое а."	"с.Трудовое"	""
"355681200"	"35"	"56"	"81"	"200"	"2"	"Степное а."	"с.Степное"	""
"355685000"	"35"	"56"	"85"	"000"	"2"	"Чапаев а.о."	"Чапаевский с.о."	""
"355685100"	"35"	"56"	"85"	"100"	"2"	"Чапаево а."	"с.Чапаево"	""
"355689000"	"35"	"56"	"89"	"000"	"2"	"Шідерті а.о."	"Шидертинский с.о."	""
"355689100"	"35"	"56"	"89"	"100"	"2"	"Шідерті а."	"с.Шидерты"	""
"356000000"	"35"	"60"	"00"	"000"	"2"	"Ұлытау ауданы"	"Улытауский район"	"17"
"356030000"	"35"	"60"	"30"	"000"	"2"	"Ұлытау а.о"	"Улытауский с.о"	""
"356030100"	"35"	"60"	"30"	"100"	"2"	"Ұлытау а."	"с.Улытау"	""
"356030107"	"35"	"60"	"30"	"107"	"2"	"Стандарт"	"Стандарт"	""
"356030108"	"35"	"60"	"30"	"108"	"2"	"Тұяқ"	"Туяк"	""
